id,geo_id,county,county_pop_21,mk_pop,pval_mk,slp_pop,pval_ols,coef_pop,pval_poisson,WUICLASS10_tract,WUIFLAG10_tract,tract_id_num
06001440307,1400000US06001440307,Alameda County,1673133,0.787878692150116,4.7016143798828125e-4,96.48251748251738,1.2573177920817602e-5,0.022412897019795455,4.677248683919981e-69,High_Dens_Interface,2,6001440307
06001450606,1400000US06001450606,Alameda County,1673133,0.5454545021057129,0.016393303871154785,42.22027972027935,0.003792801288365825,0.007046659589242016,6.946417641836159e-11,High_Dens_Interface,2,6001450606
06001451501,1400000US06001451501,Alameda County,1673133,0.1515151411294937,0.5371338129043579,9.832167832167789,0.446114102028617,0.0021315816866851922,0.08342202635935579,Med_Dens_Interface,2,6001451501
06001441924,1400000US06001441924,Alameda County,1673133,0.5454545021057129,0.016393303871154785,152.25524475524443,0.001508312538211248,0.021132930111589312,7.448786415731314e-102,High_Dens_Interface,2,6001441924
06001404300,1400000US06001404300,Alameda County,1673133,0.6363635659217834,0.004931449890136719,25.664335664335617,9.51354789386021e-4,0.0075850779556436605,1.3249063171510842e-7,High_Dens_Interface,2,6001404300
06001450743,1400000US06001450743,Alameda County,1673133,0.8181817531585693,2.7871131896972656e-4,183.1958041958039,1.711057519191458e-6,0.03001459574784701,2.842947004934397e-172,Med_Dens_Interface,2,6001450743
06001451404,1400000US06001451404,Alameda County,1673133,0.48484843969345093,0.033524155616760254,83.58041958041943,0.0017514524655324075,0.012805176514330337,3.975424790084696e-35,High_Dens_Interface,2,6001451404
06019005512,1400000US06019005512,Fresno County,1003150,0.45454540848731995,0.0467449426651001,93.46853146853122,0.007383548534632628,0.018166639350179047,1.1617542931533151e-54,High_Dens_Interface,2,6019005512
06067005102,1400000US06067005102,Sacramento County,1571767,-0.09090907871723175,0.7317017316818237,-6.101398601398721,0.7204119049525317,-0.0012789231712236214,0.29081338370851,Low_Dens_Intermix,1,6067005102
06001422400,1400000US06001422400,Alameda County,1673133,-0.1515151411294937,0.5371338129043579,-15.856643356643527,0.3300140932666975,-0.003584546080955426,0.004359988901240698,High_Dens_Interface,2,6001422400
06001408200,1400000US06001408200,Alameda County,1673133,0.8181817531585693,2.7871131896972656e-4,91.81118881118863,1.3973573152172348e-4,0.021623639919728998,1.4653332213749e-63,High_Dens_Interface,2,6001408200
06001433800,1400000US06001433800,Alameda County,1673133,-0.15555556118488312,0.5915049910545349,-13.642424242424338,0.6710905159988174,-0.0016604578277879764,0.17160935231504051,High_Dens_Interface,2,6001433800
06001440308,1400000US06001440308,Alameda County,1673133,0.09090907871723175,0.7317017316818237,7.499999999999887,0.7575451031931947,0.0012572163070780718,0.24556592641334302,High_Dens_Interface,2,6001440308
06001441200,1400000US06001441200,Alameda County,1673133,0.09090907871723175,0.7317017316818237,8.335664335664159,0.7167639205826412,0.001164717868192176,0.2386865058740781,High_Dens_Interface,2,6001441200
06001441301,1400000US06001441301,Alameda County,1673133,0.6060605645179749,0.007487893104553223,17.541958041957923,8.863738750923554e-4,0.005482117257730408,2.0883261882900727e-4,High_Dens_Interface,2,6001441301
06001437701,1400000US06001437701,Alameda County,1673133,-0.44276097416877747,0.054284241050481796,-21.699300699300785,0.06722563399010979,-0.005677172217017294,2.706567833360204e-5,High_Dens_Interface,2,6001437701
06001441925,1400000US06001441925,Alameda County,1673133,0.7777777910232544,0.00235748291015625,199.36969696969683,9.770183345102435e-5,0.03164303114022982,8.053169961578091e-115,High_Dens_Interface,2,6001441925
06001438204,1400000US06001438204,Alameda County,1673133,0.21212118864059448,0.37269139289855957,14.82167832167806,0.5336161370134442,0.002624549581846911,0.0183486650391148,High_Dens_Interface,2,6001438204
06001440336,1400000US06001440336,Alameda County,1673133,-0.3030302822589874,0.1926162838935852,-46.7412587412588,0.1531271400665993,-0.009885948319076214,4.4036830025896534e-16,High_Dens_Interface,2,6001440336
06099002501,1400000US06099002501,Stanislaus County,550842,-0.20000000298023224,0.47427433729171753,-20.854545454545676,0.5147128985027327,-0.0029583449445553045,0.024068564230131966,High_Dens_Intermix,1,6099002501
06019008000,1400000US06019008000,Fresno County,1003150,-0.030303027480840683,0.9453298449516296,33.39510489510458,0.5731019821799557,0.006289599480530539,4.2536082424716346e-8,High_Dens_Interface,2,6019008000
06019008100,1400000US06019008100,Fresno County,1003150,0.6060605645179749,0.007487893104553223,182.92657342657301,0.008863747446774279,0.029936295895093907,1.391646632062505e-171,High_Dens_Interface,2,6019008100
06019006502,1400000US06019006502,Fresno County,1003150,0.24242421984672546,0.30367326736450195,21.88811188811172,0.22386474132330525,0.004909218408328865,8.865825252600047e-5,Low_Dens_Interface,2,6019006502
06067009314,1400000US06067009314,Sacramento County,1571767,0.6060605645179749,0.007487893104553223,144.13286713286692,9.651055354162425e-4,0.024516705707340176,1.3808109097671558e-111,Med_Dens_Intermix,1,6067009314
06067008005,1400000US06067008005,Sacramento County,1571767,-0.45454540848731995,0.046744946390390396,-37.30069930069948,0.02292966025963502,-0.008228534142258333,3.4973651133153497e-11,Med_Dens_Interface,2,6067008005
06067008006,1400000US06067008006,Sacramento County,1571767,-0.48484843969345093,0.033524174243211746,-70.61888111888109,0.006869065947080353,-0.012853686197027649,4.7677448780274744e-30,High_Dens_Interface,2,6067008006
06001441302,1400000US06001441302,Alameda County,1673133,0.6969696283340454,0.0020302534103393555,52.96153846153843,2.3605284063251935e-4,0.009326858731292041,4.3590605381597644e-17,High_Dens_Interface,2,6001441302
