id,geo_id,county,mk_pop,pval_mk,slp_pop,pval_ols,coef_pop,pval_poisson,WUICLASS10_tract,WUIFLAG10_tract,NAME,estimate_2020,estimate_2021,estimate_2022,chg_20_21,chg_21_22,chg_20_22,pct_chg_20_21,pct_chg_21_22,pct_chg_20_22,tract_cnt
06061021902,1400000US06061021902,Placer County,0.6969696283340454,0.00203025341033935,60.370629370629246,1.756487940461257e-4,0.01305613291453365,2.6125149289961995e-26,Med_Dens_Intermix,1,"Census Tract 219.02, Placer County, California",5043,4983,4786,-60,-197,-257,-1.19,-3.95,-5.1,92
06061021802,1400000US06061021802,Placer County,0.1984790563583374,0.4094781875610352,11.486013986013964,0.28657861948559943,0.00184582516712092,0.08165152020306676,Med_Dens_Interface,2,"Census Tract 218.02, Placer County, California",6262,6221,6613,-41,392,351,-0.65,6.3,5.61,92
06061020602,1400000US06061020602,Placer County,0.7333333492279053,0.00420749187469482,239.86060606060593,7.94718637422422e-5,0.0319430327409648,5.150165148931776e-139,Med_Dens_Intermix,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92
06061020601,1400000US06061020601,Placer County,-0.6363635659217834,0.00493150250986218,-53.22727272727293,0.00198885636027426,-0.00705042766406734,2.394080466581388e-13,Med_Dens_Interface,2,"Census Tract 206.01, Placer County, California",7204,7368,7290,164,-78,86,2.28,-1.06,1.19,92
06061021401,1400000US06061021401,Placer County,0.45454540848731995,0.0467449426651001,70.3846153846153,0.01150071450541017,0.02772370764296129,2.0423054900450097e-62,High_Dens_Interface,2,"Census Tract 214.01, Placer County, California",3289,3307,3324,18,17,35,0.55,0.51,1.06,92
06061020107,1400000US06061020107,Placer County,-0.45454540848731995,0.04674494639039039,-46.83916083916104,0.01326524868669331,-0.0156745702210506,1.3082167642250935e-24,High_Dens_Interface,2,"Census Tract 201.07, Placer County, California",2671,2845,2465,174,-380,-206,6.51,-13.36,-7.71,92
06061020105,1400000US06061020105,Placer County,0.06060605496168136,0.837011456489563,13.433566433566416,0.41395898269770914,0.01137508454440452,2.9668477474708036e-6,Med_Dens_Interface,2,"Census Tract 201.05, Placer County, California",1451,1528,1482,77,-46,31,5.31,-3.01,2.14,92
06061021109,1400000US06061021109,Placer County,0.9393938183784484,2.872943878173828e-5,138.2657342657339,1.974945857318186e-5,0.02525601584282617,2.823636113030995e-110,Med_Dens_Interface,2,"Census Tract 211.09, Placer County, California",6384,6582,6434,198,-148,50,3.1,-2.25,0.78,92
06061021108,1400000US06061021108,Placer County,0.6363635659217834,0.00493144989013671,50.367132867132696,0.00121762002232271,0.01803513930684568,4.7802364503899936e-30,High_Dens_Interface,2,"Census Tract 211.08, Placer County, California",2982,2929,2877,-53,-52,-105,-1.78,-1.78,-3.52,92
06061021304,1400000US06061021304,Placer County,-0.06060605496168136,0.837011456489563,-0.29020979020991483,0.990260784458698,-5.163951874623892e-5,0.9630767248778334,Low_Dens_Intermix,1,"Census Tract 213.04, Placer County, California",5586,5807,6033,221,226,447,3.96,3.89,8,92
06059062637,1400000US06059062637,Orange County,0.727272629737854,0.00126898288726806,107.48601398601376,0.00101843283623848,0.02300916713295345,1.0620429720978587e-78,High_Dens_Interface,2,"Census Tract 626.37, Orange County, California",5267,5779,5876,512,97,609,9.72,1.68,11.56,614
06059075809,1400000US06059075809,Orange County,-0.13740858435630798,0.5824053287506104,5.195804195804154,0.6636841455482123,0.00172868195161331,0.25708383320884237,Med_Dens_Interface,2,"Census Tract 758.09, Orange County, California",3264,3200,3179,-64,-21,-85,-1.96,-0.66,-2.6,614
06059042312,1400000US06059042312,Orange County,0.03030302748084068,0.9453299045562744,22.47902097902088,0.7873402024267866,0.00245209184147248,0.004992867621064,Med_Dens_Interface,2,"Census Tract 423.12, Orange County, California",8737,7516,8586,-1221,1070,-151,-13.98,14.24,-1.73,614
06031001200,1400000US06031001200,Kings County,-0.6060605645179749,0.00748788891360163,-34.14685314685322,0.00279500253136502,-0.01326999171338349,8.536344094124143e-16,Low_Dens_Interface,2,"Census Tract 12, Kings County, California",2362,2279,2364,-83,85,2,-3.51,3.73,0.08,31
06071000103,1400000US06071000103,San Bernardino County,-0.42424237728118896,0.06410358101129532,-29.46503496503503,0.08869955374963912,-0.00629464505301458,2.6117311104402693e-7,High_Dens_Interface,2,"Census Tract 1.03, San Bernardino County, California",4558,4370,4149,-188,-221,-409,-4.12,-5.06,-8.97,466
06071000105,1400000US06071000105,San Bernardino County,-0.3030302822589874,0.1926162838935852,-62.377622377622394,0.05387412993338542,-0.00974315722935309,1.15941174383352e-20,High_Dens_Interface,2,"Census Tract 1.05, San Bernardino County, California",5837,5431,5375,-406,-56,-462,-6.96,-1.03,-7.92,466
06071000107,1400000US06071000107,San Bernardino County,-0.333333283662796,0.14986075460910797,-17.062937062937248,0.04708106657123066,-0.00572947643514717,1.8499118089829576e-4,High_Dens_Interface,2,"Census Tract 1.07, San Bernardino County, California",2786,2759,2835,-27,76,49,-0.97,2.75,1.76,466
06071000108,1400000US06071000108,San Bernardino County,0.7575756907463074,7.79271125793457e-4,153.89860139860104,3.2348416474065907e-4,0.02816618321245694,2.6159417319095128e-136,High_Dens_Interface,2,"Census Tract 1.08, San Bernardino County, California",6935,6346,6482,-589,136,-453,-8.49,2.14,-6.53,466
06071002014,1400000US06071002014,San Bernardino County,-0.42424237728118896,0.06410358101129532,-33.19230769230778,0.01095398166402265,-0.00705416211650776,7.220326673824118e-9,Med_Dens_Interface,2,"Census Tract 20.14, San Bernardino County, California",4379,4342,4486,-37,144,107,-0.84,3.32,2.44,466
06071000820,1400000US06071000820,San Bernardino County,-0.27272725105285645,0.24372221529483795,-23.744755244755325,0.17450137144323086,-0.00625126623074887,4.090041265245243e-6,Med_Dens_Interface,2,"Census Tract 8.20, San Bernardino County, California",3408,3584,3688,176,104,280,5.16,2.9,8.22,466
06071009112,1400000US06071009112,San Bernardino County,0.46666666865348816,0.07363831996917725,63.321212121212625,0.14722099450774004,0.00716462454436782,9.516525872370562e-10,High_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466
06071009114,1400000US06071009114,San Bernardino County,0.46666666865348816,0.07363831996917725,121.04242424242456,0.03529223288544303,0.0118916468211606,1.222284938681818e-27,High_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466
06029005401,1400000US06029005401,Kern County,0.06666667014360428,0.8580276966094971,4.666666666666862,0.8299986453904308,7.249985700555797e-4,0.5972759694861962,High_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236
06029005402,1400000US06029005402,Kern County,0.06060605496168136,0.837011456489563,0.5139860139858292,0.9695472291886056,1.015665572406306e-4,0.9311476087317224,High_Dens_Interface,2,"Census Tract 54.02, Kern County, California",5205,5127,5157,-78,30,-48,-1.5,0.59,-0.92,236
06029005403,1400000US06029005403,Kern County,0.8666666746139526,6.767511367797852e-4,218.2848484848484,5.0935890178054785e-6,0.02629354027744336,9.591585968076563e-105,Med_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236
06029005404,1400000US06029005404,Kern County,0.1111111119389534,0.7205147743225098,27.23636363636351,0.422195356746058,0.00397888939606927,0.00278978921917207,High_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236
06031000100,1400000US06031000100,Kings County,-0.5757575035095215,0.0111748119816184,-71.70629370629378,0.00112967895224782,-0.02189143123088072,1.2401961925721569e-50,Med_Dens_Intermix,1,"Census Tract 1, Kings County, California",3225,3004,3078,-221,74,-147,-6.85,2.46,-4.56,31
06031001601,1400000US06031001601,Kings County,-0.333333283662796,0.14986075460910797,-14.164335664335828,0.3820714130837093,-0.00321249394416657,0.01074757698801956,High_Dens_Interface,2,"Census Tract 16.01, Kings County, California",4418,4373,4221,-45,-152,-197,-1.02,-3.48,-4.46,31
06031000702,1400000US06031000702,Kings County,-0.09090907871723176,0.7317017316818237,-5.7167832167833605,0.5771229047755311,-0.00131373034202302,0.3000514147607501,Low_Dens_Intermix,1,"Census Tract 7.02, Kings County, California",4304,4398,4575,94,177,271,2.18,4.02,6.3,31
06071002011,1400000US06071002011,San Bernardino County,0.6363635659217834,0.00493144989013671,47.8986013986013,0.00172141543273759,0.01147018461602253,7.938882078530889e-19,Med_Dens_Interface,2,"Census Tract 20.11, San Bernardino County, California",4662,4378,4527,-284,149,-135,-6.09,3.4,-2.9,466
06071000814,1400000US06071000814,San Bernardino County,-0.1515151411294937,0.5371338129043579,-15.045454545454572,0.2296086346174581,-0.00390222607837896,0.00376249753362232,Med_Dens_Interface,2,"Census Tract 8.14, San Bernardino County, California",3577,3649,3730,72,81,153,2.01,2.22,4.28,466
06025010300,1400000US06025010300,Imperial County,0.07633809745311737,0.7833642959594727,0.5524475524475312,0.946026380484286,5.289957830461037e-4,0.8380189261692838,Low_Dens_Interface,2,"Census Tract 103, Imperial County, California",1046,918,822,-128,-96,-224,-12.24,-10.46,-21.41,40
06025010400,1400000US06025010400,Imperial County,0.42222222685813904,0.10740470886230467,81.0848484848485,0.12432260743219488,0.01103977272245719,8.556031280044537e-18,Med_Dens_Intermix,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
06025010500,1400000US06025010500,Imperial County,0.5151514410972595,0.02364218235015869,74.36363636363605,0.00230775503335715,0.01069891478581282,1.508794864436932e-26,Med_Dens_Intermix,1,"Census Tract 105, Imperial County, California",7209,7361,6973,152,-388,-236,2.11,-5.27,-3.27,40
06025010600,1400000US06025010600,Imperial County,0.6363635659217834,0.00493144989013671,91.61188811188784,8.630318591825416e-4,0.01404018878372828,7.325670008487569e-42,Med_Dens_Intermix,1,"Census Tract 106, Imperial County, California",6596,7089,7833,493,744,1237,7.47,10.5,18.75,40
06029006100,1400000US06029006100,Kern County,0.02222222276031971,1,46.89090909090913,0.18282423480810223,0.00566147593475931,2.8737422134134773e-6,High_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236
06025010700,1400000US06025010700,Imperial County,-0.8181817531585693,2.786877448670566e-4,-96.98601398601406,2.140835383233251e-5,-0.02084398367306215,1.0663407085876362e-64,Low_Dens_Intermix,1,"Census Tract 107, Imperial County, California",4000,4239,4112,239,-127,112,5.98,-3,2.8,40
06025010800,1400000US06025010800,Imperial County,-0.6060605645179749,0.00748788891360163,-44.53496503496507,7.999512071290659e-4,-0.03150994694974647,2.4121895863966392e-45,Low_Dens_Intermix,1,"Census Tract 108, Imperial County, California",1223,1103,1237,-120,134,14,-9.81,12.15,1.14,40
06025011900,1400000US06025011900,Imperial County,0.3777777850627899,0.1524062156677246,91.56363636363604,0.09962775678685572,0.00825929885655241,2.8369679220952927e-15,Low_Dens_Intermix,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
06025012200,1400000US06025012200,Imperial County,0.02222222276031971,1,24.387878787878808,0.5382745422780348,0.00325733443291915,0.0104676517238689,Med_Dens_Intermix,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
06071002601,1400000US06071002601,San Bernardino County,-0.3333333432674408,0.2104976624250412,-78.6363636363637,0.24196929421251687,-0.00770863147841004,1.5376294386789548e-12,Med_Dens_Intermix,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466
06001451102,1400000US06001451102,Alameda County,-0.24242421984672544,0.30367323756217957,-15.961538461538623,0.2202117009052559,-0.00388853733494228,0.00289111774300513,Med_Dens_Interface,2,"Census Tract 4511.02, Alameda County, California",4071,3973,3950,-98,-23,-121,-2.41,-0.58,-2.97,379
06001451101,1400000US06001451101,Alameda County,0.7777777910232544,0.00235748291015625,174.9333333333331,0.00105661667865562,0.0240414458099353,2.7199490932511173e-77,High_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379
06001432800,1400000US06001432800,Alameda County,0.6969696283340454,0.00203025341033935,114.54895104895095,4.910731158802408e-5,0.03260343912320013,1.4504787963844978e-117,High_Dens_Interface,2,"Census Tract 4328, Alameda County, California",3907,4345,3862,438,-483,-45,11.21,-11.12,-1.15,379
06001441503,1400000US06001441503,Alameda County,0.9393938183784484,2.872943878173828e-5,296.48951048951034,2.627714038193741e-7,0.04692189791699486,0,High_Dens_Interface,2,"Census Tract 4415.03, Alameda County, California",7469,7662,7416,193,-246,-53,2.58,-3.21,-0.71,379
06001438000,1400000US06001438000,Alameda County,0.727272629737854,0.00126898288726806,118.79370629370614,7.257198347499664e-5,0.0341168377472292,2.372383733234322e-127,High_Dens_Interface,2,"Census Tract 4380, Alameda County, California",3938,3698,3645,-240,-53,-293,-6.09,-1.43,-7.44,379
06001451201,1400000US06001451201,Alameda County,0.666666567325592,0.00319194793701171,99.4930069930068,5.263631245695536e-4,0.01394325605977175,5.182092159735838e-45,High_Dens_Interface,2,"Census Tract 4512.01, Alameda County, California",7683,7563,7569,-120,6,-114,-1.56,0.08,-1.48,379
06001451202,1400000US06001451202,Alameda County,0.9393938183784484,2.872943878173828e-5,185.54895104895095,1.0974367244582404e-8,0.04214416968975469,4.2293323027658046e-243,High_Dens_Interface,2,"Census Tract 4512.02, Alameda County, California",5230,5529,5482,299,-47,252,5.72,-0.85,4.82,379
06001420600,1400000US06001420600,Alameda County,0.5454545021057129,0.01639330387115478,59.174825174825145,0.0033902953143256,0.01862696197251845,4.275529631759757e-36,High_Dens_Interface,2,"Census Tract 4206, Alameda County, California",3522,3557,3488,35,-69,-34,0.99,-1.94,-0.97,379
06001407000,1400000US06001407000,Alameda County,0.12121210992336272,0.6312217712402344,8.496503496503275,0.5510259579561662,0.00145169805541463,0.18415182720077025,High_Dens_Interface,2,"Census Tract 4070, Alameda County, California",5780,5986,6202,206,216,422,3.56,3.61,7.3,379
06001437600,1400000US06001437600,Alameda County,-0.1818181574344635,0.4506702423095703,-12.094405594405735,0.3742513136238582,-0.00332143479880987,0.0165439711881659,High_Dens_Interface,2,"Census Tract 4376, Alameda County, California",3488,3386,3455,-102,69,-33,-2.92,2.04,-0.95,379
06001437900,1400000US06001437900,Alameda County,-0.1818181574344635,0.4506702423095703,-7.982517482517563,0.34826600812253383,-0.00343011900448867,0.04784963067214089,High_Dens_Interface,2,"Census Tract 4379, Alameda County, California",2345,2125,2032,-220,-93,-313,-9.38,-4.38,-13.35,379
06001438100,1400000US06001438100,Alameda County,0.333333283662796,0.14986073970794678,56.83566433566384,0.1023622559212262,0.00728545667494656,1.426227428139524e-14,High_Dens_Interface,2,"Census Tract 4381, Alameda County, California",8447,8131,7953,-316,-178,-494,-3.74,-2.19,-5.85,379
06001437800,1400000US06001437800,Alameda County,0.5757575035095215,0.01117479801177978,81.40209790209776,7.468383272184766e-4,0.01742094327688415,5.9722978608317065e-46,High_Dens_Interface,2,"Census Tract 4378, Alameda County, California",5150,5240,4940,90,-300,-210,1.75,-5.73,-4.08,379
06001450744,1400000US06001450744,Alameda County,0.787878692150116,4.701614379882813e-4,172.32167832167823,6.259985307397337e-6,0.032399280136186,9.123184200785074e-175,High_Dens_Interface,2,"Census Tract 4507.44, Alameda County, California",5950,5916,5818,-34,-98,-132,-0.57,-1.66,-2.22,379
06001450101,1400000US06001450101,Alameda County,0.969696879386902,1.5616416931152344e-5,280.8741258741258,2.6090658544315136e-7,0.05678144332832143,0,High_Dens_Interface,2,"Census Tract 4501.01, Alameda County, California",6163,7108,6883,945,-225,720,15.33,-3.17,11.68,379
06001440335,1400000US06001440335,Alameda County,0.7333333492279053,0.00420749187469482,182.88484848484853,7.8051898966665e-4,0.02822420817371249,2.3053576363045603e-94,High_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379
06019001414,1400000US06019001414,Fresno County,0.8666666746139526,6.767511367797852e-4,298.3090909090908,3.895919180701612e-5,0.03955063008930277,1.424190995293355e-212,High_Dens_Intermix,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225
06113011500,1400000US06113011500,Yolo County,0.666666567325592,0.00319194793701171,129.3076923076922,4.6423213109234245e-5,0.02355627600789584,1.7791787650380121e-96,High_Dens_Interface,2,"Census Tract 115, Yolo County, California",6201,5862,5657,-339,-205,-544,-5.47,-3.5,-8.77,53
06007003600,1400000US06007003600,Butte County,0.45454540848731995,0.0467449426651001,82.25874125874122,0.00522030956847776,0.02211689202568467,2.152801352434148e-58,Low_Dens_Interface,2,"Census Tract 36, Butte County, California",4218,4204,4286,-14,82,68,-0.33,1.95,1.61,54
06007000102,1400000US06007000102,Butte County,0.484848439693451,0.03352415561676025,60.618881118880985,0.00222928243369351,0.01531744285849659,1.0899568462258422e-30,High_Dens_Interface,2,"Census Tract 1.02, Butte County, California",4016,4286,4266,270,-20,250,6.72,-0.47,6.23,54
06007000202,1400000US06007000202,Butte County,0.8091838955879211,3.5130977630615234e-4,57.416083916083686,2.730945399136515e-5,0.01620091458880811,9.755348753388093e-31,High_Dens_Interface,2,"Census Tract 2.02, Butte County, California",3817,3938,3706,121,-232,-111,3.17,-5.89,-2.91,54
06007000300,1400000US06007000300,Butte County,0.6259724497795105,0.00597095489501953,54.188811188811016,8.062187947458689e-4,0.01184683936344305,9.88999133520208e-22,High_Dens_Interface,2,"Census Tract 3, Butte County, California",4618,4793,4785,175,-8,167,3.79,-0.17,3.62,54
06037121102,1400000US06037121102,Los Angeles County,-0.45454540848731995,0.04674494639039039,-30.895104895105007,0.00911499969858224,-0.01216937671031984,2.3050663662834043e-13,High_Dens_Interface,2,"Census Tract 1211.02, Los Angeles County, California",2247,2273,2271,26,-2,24,1.16,-0.09,1.07,2498
06037121802,1400000US06037121802,Los Angeles County,-0.1818181574344635,0.4506702423095703,-12.891608391608465,0.42399406081270286,-0.00393341346074883,0.00708729048790611,Med_Dens_Interface,2,"Census Tract 1218.02, Los Angeles County, California",3088,3017,3026,-71,9,-62,-2.3,0.3,-2.01,2498
06001407800,1400000US06001407800,Alameda County,-0.10687334090471268,0.6800418496131897,3.965034965034832,0.4304270527834464,0.00144096481933774,0.3660532232863176,Med_Dens_Interface,2,"Census Tract 4078, Alameda County, California",2734,2871,2769,137,-102,35,5.01,-3.55,1.28,379
06001423700,1400000US06001423700,Alameda County,0.6462302803993225,0.0047311782836914,63.639860139860055,0.00508069631718461,0.01605263899097967,1.3614937752248616e-33,High_Dens_Interface,2,"Census Tract 4237, Alameda County, California",4148,3921,3606,-227,-315,-542,-5.47,-8.03,-13.07,379
06001440200,1400000US06001440200,Alameda County,0.21212118864059448,0.3726913928985596,21.251748251747927,0.2769524973420212,0.00354039347910699,0.00103795545799128,High_Dens_Interface,2,"Census Tract 4402, Alameda County, California",6106,5729,5641,-377,-88,-465,-6.17,-1.54,-7.62,379
06047001801,1400000US06047001801,Merced County,0.969696879386902,1.5616416931152344e-5,282.2132867132866,1.8371525545090145e-7,0.05976815254169821,0,Med_Dens_Interface,2,"Census Tract 18.01, Merced County, California",5867,6085,5472,218,-613,-395,3.72,-10.07,-6.73,63
06047000303,1400000US06047000303,Merced County,0.5151514410972595,0.02364218235015869,45.30769230769223,0.00635298644183483,0.02044328753695028,1.3628414938884444e-30,Low_Dens_Interface,2,"Census Tract 3.03, Merced County, California",2639,2429,2556,-210,127,-83,-7.96,5.23,-3.15,63
06047000304,1400000US06047000304,Merced County,0.9111111164093018,3.466606140136719e-4,128.39393939393915,6.613358256409827e-6,0.01346301336053696,7.484840811015427e-33,Med_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63
06029003203,1400000US06029003203,Kern County,-0.0152676198631525,1,0.4965034965034698,0.9750040721564208,2.1865981799986753e-4,0.9008410303367153,Med_Dens_Interface,2,"Census Tract 32.03, Kern County, California",2042,2098,2135,56,37,93,2.74,1.76,4.55,236
06029003400,1400000US06029003400,Kern County,0.666666567325592,0.00319194793701171,75.67482517482502,0.00250282382102356,0.01755372527749956,3.742934832620574e-43,High_Dens_Interface,2,"Census Tract 34, Kern County, California",4919,4327,4357,-592,30,-562,-12.03,0.69,-11.43,236
06029003500,1400000US06029003500,Kern County,0.5151514410972595,0.02364218235015869,187.95454545454524,3.624231127913348e-4,0.02651648800147893,1.7361768795459017e-156,High_Dens_Interface,2,"Census Tract 35, Kern County, California",8222,8189,6915,-33,-1274,-1307,-0.4,-15.56,-15.9,236
06029003600,1400000US06029003600,Kern County,-0.333333283662796,0.14986075460910797,-64.38111888111902,0.04301576789598029,-0.01408707759983813,5.09226540162731e-30,High_Dens_Interface,2,"Census Tract 36, Kern County, California",3847,4082,4243,235,161,396,6.11,3.94,10.29,236
06029006003,1400000US06029006003,Kern County,0.5454545021057129,0.01639330387115478,47.045454545454255,0.00410964734938879,0.00814852924795772,1.333290743418062e-13,Med_Dens_Interface,2,"Census Tract 60.03, Kern County, California",5949,6009,5908,60,-101,-41,1.01,-1.68,-0.69,236
06029003304,1400000US06029003304,Kern County,-0.8484847545623779,1.6227562446147203e-4,-192.00000000000009,3.5115619470262336e-5,-0.04769093699006466,1.2786221165288938e-283,Med_Dens_Interface,2,"Census Tract 33.04, Kern County, California",2871,2559,2683,-312,124,-188,-10.87,4.85,-6.55,236
06029005300,1400000US06029005300,Kern County,-0.24242421984672544,0.30367323756217957,-8.094405594405618,0.5276255523532485,-0.00383680225354901,0.03508995807142235,High_Dens_Interface,2,"Census Tract 53, Kern County, California",2245,2264,2441,19,177,196,0.85,7.82,8.73,236
06029005103,1400000US06029005103,Kern County,-0.3030302822589874,0.1926162838935852,-19.48951048951057,0.2566228387506676,-0.00774427297114796,3.398840225320525e-6,High_Dens_Interface,2,"Census Tract 51.03, Kern County, California",2380,2340,2163,-40,-177,-217,-1.68,-7.56,-9.12,236
06029005501,1400000US06029005501,Kern County,0.3333333432674408,0.2104976177215576,39.04848484848469,0.22959542046291617,0.00646169095563395,5.062700912053698e-6,Low_Dens_Intermix,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236
06029002811,1400000US06029002811,Kern County,-0.6060605645179749,0.00748788891360163,-34.580419580419694,0.00218564659621641,-0.00994499252502952,2.365758658768339e-12,Med_Dens_Interface,2,"Census Tract 28.11, Kern County, California",3274,3342,3524,68,182,250,2.08,5.45,7.64,236
06113011400,1400000US06113011400,Yolo County,0.42424237728118896,0.06410360336303711,48.84265734265724,0.02156006553862725,0.01230149592311893,1.9342332653649312e-20,Med_Dens_Interface,2,"Census Tract 114, Yolo County, California",4167,3939,4179,-228,240,12,-5.47,6.09,0.29,53
06113011300,1400000US06113011300,Yolo County,0.8222222328186035,0.0012822151184082,122.70303030303006,2.1140640974926395e-4,0.01435990737260482,1.879909408921125e-33,High_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53
06007000700,1400000US06007000700,Butte County,-0.363636314868927,0.114756740629673,-30.27972027972045,0.119641397010203,-0.00623140715213854,2.058974063220409e-7,High_Dens_Interface,2,"Census Tract 7, Butte County, California",4714,4946,4825,232,-121,111,4.92,-2.45,2.35,54
06007000800,1400000US06007000800,Butte County,0.5757575035095215,0.01117479801177978,57.95804195804187,0.01181639889418702,0.01024947776789783,3.131159992565395e-20,High_Dens_Interface,2,"Census Tract 8, Butte County, California",6097,6175,6161,78,-14,64,1.28,-0.23,1.05,54
06007001000,1400000US06007001000,Butte County,-0.5757575035095215,0.0111748119816184,-131.00000000000014,0.00145312341516645,-0.02768634069461911,2.1720104316544215e-114,High_Dens_Interface,2,"Census Tract 10, Butte County, California",4356,4599,5825,243,1226,1469,5.58,26.66,33.72,54
06007001200,1400000US06007001200,Butte County,0.09090907871723176,0.7317017316818237,28.297202797202644,0.42282552243724125,0.00787518432341968,1.659177518015036e-8,Med_Dens_Interface,2,"Census Tract 12, Butte County, California",4034,4440,3821,406,-619,-213,10.06,-13.94,-5.28,54
06007001300,1400000US06007001300,Butte County,-0.12121210992336272,0.6312218308448792,-7.804195804196048,0.7138649518986626,-0.00203024806057081,0.13226513277331084,High_Dens_Interface,2,"Census Tract 13, Butte County, California",3563,3555,3707,-8,152,144,-0.22,4.28,4.04,54
06007001400,1400000US06007001400,Butte County,0.45454540848731995,0.0467449426651001,68.07692307692274,0.01399053431953609,0.01162101331498277,2.096804171482681e-26,Med_Dens_Interface,2,"Census Tract 14, Butte County, California",6182,6750,6593,568,-157,411,9.19,-2.33,6.65,54
06007001500,1400000US06007001500,Butte County,0.727272629737854,0.00126898288726806,50.4230769230768,2.30273410590245e-4,0.00895933751050399,9.28680607004253e-16,Med_Dens_Interface,2,"Census Tract 15, Butte County, California",6073,5871,6240,-202,369,167,-3.33,6.29,2.75,54
06007002400,1400000US06007002400,Butte County,-0.20000000298023224,0.47427433729171753,-13.648484848484806,0.5285585491251872,-0.00278897044318206,0.07637980311842045,Low_Dens_Intermix,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54
06007002500,1400000US06007002500,Butte County,0.8484847545623779,1.6224384307861328e-4,86.35664335664316,6.24984568347753e-6,0.01575933999829784,3.52048373069671e-44,Low_Dens_Intermix,2,"Census Tract 25, Butte County, California",5896,6043,5535,147,-508,-361,2.49,-8.41,-6.12,54
06007002700,1400000US06007002700,Butte County,0.6363635659217834,0.00493144989013671,46.73426573426554,0.0032693676310477,0.00828955299170681,9.930718506317409e-14,Med_Dens_Interface,2,"Census Tract 27, Butte County, California",5880,5905,5978,25,73,98,0.43,1.24,1.67,54
06037108202,1400000US06037108202,Los Angeles County,0.9393938183784484,2.872943878173828e-5,402.7097902097899,2.7313244802689046e-9,0.06355921719519626,0,High_Dens_Interface,2,"Census Tract 1082.02, Los Angeles County, California",8148,8776,9302,628,526,1154,7.71,5.99,14.16,2498
06037102104,1400000US06037102104,Los Angeles County,0.5151514410972595,0.02364218235015869,53.49650349650344,0.01251129752375696,0.01484399832586161,1.731909090226849e-26,High_Dens_Interface,2,"Census Tract 1021.04, Los Angeles County, California",4187,4003,4033,-184,30,-154,-4.39,0.75,-3.68,2498
06037113237,1400000US06037113237,Los Angeles County,0.8181817531585693,2.7871131896972656e-4,144.20629370629365,3.252248685108739e-5,0.0356048131719889,1.0143315217899692e-160,Med_Dens_Interface,2,"Census Tract 1132.37, Los Angeles County, California",5004,5130,4725,126,-405,-279,2.52,-7.89,-5.58,2498
06037408505,1400000US06037408505,Los Angeles County,-0.42424237728118896,0.06410358101129532,-39.146853146853225,0.00651890839729895,-0.01432125751780353,3.5754931236617803e-19,Med_Dens_Interface,2,"Census Tract 4085.05, Los Angeles County, California",2526,2536,2546,10,10,20,0.4,0.39,0.79,2498
06037302505,1400000US06037302505,Los Angeles County,0.6969696283340454,0.00203025341033935,66.202797202797,4.5944211959087617e-4,0.01558994414004773,6.36221521841708e-34,High_Dens_Interface,2,"Census Tract 3025.05, Los Angeles County, California",4553,4471,4281,-82,-190,-272,-1.8,-4.25,-5.97,2498
06037302506,1400000US06037302506,Los Angeles County,-0.727272629737854,0.00126895552966743,-40.68181818181834,0.00145773314331635,-0.01159430164291623,2.209690240659569e-16,High_Dens_Interface,2,"Census Tract 3025.06, Los Angeles County, California",3456,3386,3375,-70,-11,-81,-2.03,-0.32,-2.34,2498
06037400403,1400000US06037400403,Los Angeles County,0.484848439693451,0.03352415561676025,36.09090909090898,0.00747199960186141,0.0089669424970477,1.0353467771159023e-11,High_Dens_Interface,2,"Census Tract 4004.03, Los Angeles County, California",4135,4291,4344,156,53,209,3.77,1.24,5.05,2498
06001404501,1400000US06001404501,Alameda County,0.5151514410972595,0.02364218235015869,11.69580419580412,0.00724340069885826,0.00656613524304389,9.212162894000854e-4,Med_Dens_Interface,2,"Census Tract 4045.01, Alameda County, California",1790,1843,1820,53,-23,30,2.96,-1.25,1.68,379
